Author,Date,Text,Polairty,Subjectivity
iamjordanhicks,2019-02-20 08:42:18,Oh oh my,0.0,0.0
sean697,2019-02-20 08:42:39,"@gamespite I normally as an unabashed Sega fan would go straight for the Sega button, but went went with Lynx becau https://t.co/kIOh7XpL1Y",0.175,0.5249999999999999
_marreh,2019-02-20 08:43:14,never in my life would i want someone to say or do things for me because they were forced too.,-0.30000000000000004,0.2
bigdasss,2019-02-20 08:43:24,I dont really like Facebook tbh. I only still use it bc of my chapter.,0.1,0.6
KaciHiilei,2019-02-20 08:43:31,God adding Ugly when creating me,-0.7,1.0
kriskoeller,2019-02-20 08:43:54,"Today it rained the entire day, so we entertained ourselves with food, cocktails and visiting with the resort's par https://t.co/17skjY9sEk",0.0,0.625
stewartyerton,2019-02-20 08:44:28,Where does Hawaii fit in this? To what extent have environmental regulations driven up housing costs? Are we protec https://t.co/jAce5kfvIw,0.4,0.4
iamchuchei,2019-02-20 08:44:35,Cant wait to see my little boy Topper. Missing you badly...,-0.3625,0.4055555555555556
kkmeyerss,2019-02-20 08:44:36,Feels good to be home!! ,1.0,0.6000000000000001
chvsitehc,2019-02-20 08:44:52,most irritating shit ever if your a waitress. my boss would literally make me take the order still n wait till they https://t.co/IiPmdREKfs,-0.03333333333333335,0.7000000000000001
KaciHiilei,2019-02-20 08:44:58,Fucking punch me,-0.6,0.8
champagnekaddy,2019-02-20 08:45:02,imagine thinking buffalo wild wings is the best when wing stop exist .,0.55,0.35
Puapaaa,2019-02-20 08:45:12,,0.0,0.0
TikiTales,2019-02-20 08:45:16,"@Konakid63 Absolutely. Not.                                      We have a tiny, half empty, ice cream freezer. Why https://t.co/pr03q3Epix",-0.09166666666666667,0.5166666666666666
deegaaye,2019-02-20 08:45:18,"*ft call from @babyy_tk *
Indiya: wtf is ASB 
me: *busslaughing*
indiya: what is it? 
me: American savings bank
T https://t.co/Ate4aPdEyP",-0.25,0.5
MariaGronowski,2019-02-20 08:45:32,@pauljaredtom Thank you lleana kisses  ,0.0,0.0
SGTMcWoof808,2019-02-20 08:45:55,@OscaPup Please done. Your sexy pup,0.5,1.0
habeebszn,2019-02-20 08:46:08,"gotta take a drive up the hill 
gang too wavy, move like navy seals",0.0,0.0
AmyIvan22,2019-02-20 08:46:42,"One day I want a library in my home with a fire place and a good ambiance. I want all of my favorite books, as well https://t.co/bRqMH8oS4p",0.6,0.8
El_Deano,2019-02-20 08:46:52,Another #HawaiiFive0 sighting framed by a spectacular sunset https://t.co/jIiy4UaZYL,0.6,0.9
KKinHNL,2019-02-20 08:47:09,"Always make time to watch the #sunset... 

#honolulu #oahu #hawaii #luckywelivehawaii  

.
.
.
.
.
.

#hawaiilife https://t.co/IB0XWo1Nd3",0.0,0.0
deegaaye,2019-02-20 08:47:18,@babyy_tk Its an app,0.0,0.0
Sal_Mendez,2019-02-20 08:47:20,@lostnrefound808 Same,0.0,0.125
Sal_Mendez,2019-02-20 08:47:49,Goodnight.  https://t.co/usGCTV1Su1,0.0,0.0
sydxtaylor,2019-02-20 08:47:58,my poor pup is sick and he usually sleeps w us in the room but we don't want him throwing up everywhere so he's in https://t.co/oO1T5KCDHF,-0.45476190476190476,0.569047619047619
Matt_Isdat_Chu,2019-02-20 08:47:59,@tangelaaah Secret Santa againlol,-0.4,0.7
KayceeACool,2019-02-20 08:48:06,HAHAHAHAHA,0.2,0.6
sean697,2019-02-20 08:48:25,@gamespite And actually would even really like GBA works another kind of powerful portable for the time that was ac https://t.co/MhDHgbm8HP,0.275,0.55
KayceeACool,2019-02-20 08:48:28,@KirrahSmith cant wait for you to carry me through disneyworld,0.0,0.0
RsDarlene,2019-02-20 08:48:39,"Lady Gaga and Christian Carino have ended their engagement, People reports  https://t.co/j04tnKlXBd",0.0,0.0
sdowney,2019-02-20 08:48:40,_Exposition Only_ is like a cheat code for writing standardese. No *wording* just _code_. #cppKona,0.0,1.0
julsmakua,2019-02-20 08:48:50,My life in a video,0.0,0.0
braelynshr,2019-02-20 08:49:03, u FINE fine.,0.4166666666666667,0.5
TikiTales,2019-02-20 08:49:10,"@DigitalTrends Thats perfect during Christmas shopping or Black Friday, eh? https://t.co/26GPJsThoV",0.4166666666666667,0.7166666666666667
Reytoven,2019-02-20 08:49:27,But they grow out of them in like 5 months...,0.0,0.0
jonletman,2019-02-20 08:49:30,when did @Twitter decide i need to see the same tweets pop up at the top again and again? i may look it @jack but i https://t.co/h3dWihh8uq,0.25,0.3125
medina_braedon,2019-02-20 08:49:37,@jasonnarrocena https://t.co/aJZbNxdfLG,0.0,0.0
champagnekaddy,2019-02-20 08:49:39,@2realdev LMAOOOOOO,0.0,0.0
riceeater420,2019-02-20 08:49:42,@Devan_Julian_ Thank u so much!!! Ive been putting in a lot of work!,0.48828125,0.2
julsmakua,2019-02-20 08:49:43,Heres another,0.0,0.0
TikiTales,2019-02-20 08:49:56,@spacehotel Top of the morning/evening to you,0.5,0.5
fvcknmervinn,2019-02-20 08:50:00,Becks would so get clapped ,0.0,0.0
champagnekaddy,2019-02-20 08:50:04,@2realdev i didnt even read it good im so crossed rn,0.7,0.6000000000000001
RsDarlene,2019-02-20 08:50:24,America's Got Talent crowns the ultimate Champion!  https://t.co/AqdFMVus15,0.0,1.0
F1J1_808,2019-02-20 08:50:45,"https://t.co/eIs4PNVkHS

I know",0.0,0.0
champagnekaddy,2019-02-20 08:50:51,omg i thought he said buffalo wild wings LMFAOOOOOOOOOO,0.1,0.4
champagnekaddy,2019-02-20 08:51:13,@2realdev im too lit ,0.0,0.0
_marreh,2019-02-20 08:51:15,@ryanpiano ok ,0.5,0.5
resichfamily,2019-02-20 08:51:22,"May there always be rainbows above you and Aloha around you 
.
.
.
I believe that rainbows are upside down smile https://t.co/BtISy70bPv",0.048148148148148134,0.16296296296296298
erizzlez,2019-02-20 08:51:27,hehe diego stopped by to give me hugs &lt;3,0.0,0.0
x3_frankvili,2019-02-20 08:51:34,I trip,0.0,0.0
xneeta_,2019-02-20 08:51:41,So.... why is there traffic heading westbound rn??? #hitraffic,0.0,0.0
champagnekaddy,2019-02-20 08:51:56,mcm fooling around with his ex again. but thats ok bc i still like him,0.5,0.5
deliriousduncan,2019-02-20 08:52:12,to ask or to not ask,0.0,0.0
RsDarlene,2019-02-20 08:52:31,"Lady Gaga and Christian Carino have ended their engagement, People reports  https://t.co/j04tnKlXBd",0.0,0.0
memzdgaf,2019-02-20 08:52:40,Dat Im mean as hell. Like naw,-0.3125,0.6875
memzdgaf,2019-02-20 08:52:50,@memsdgaf,0.0,0.0
memzdgaf,2019-02-20 08:53:06,I have a stray cat. Hes pretty dumb,-0.0625,0.75
shhmoodboiirayy,2019-02-20 08:53:11,aight PHAT BETT,0.0,0.0
Real_Steele51,2019-02-20 08:53:12,@ImMaddDawg What part?,0.0,0.0
memzdgaf,2019-02-20 08:53:14,Anything hype,0.0,0.0
taaahiti_,2019-02-20 08:53:20,Want you and only you,0.0,1.0
bigdasss,2019-02-20 08:53:46,12s. ,0.0,0.0
chvsitehc,2019-02-20 08:53:54,So word on the street Olomana Golf Course got a new Manager for the upstairs Restaurant and she says none of the ol https://t.co/03gaYd068c,0.13636363636363635,0.45454545454545453
stephie_mlb,2019-02-20 08:54:01,Ready set go! #racetocatchthesunset #eastsidestory #luckywelivehawaii #makapuutrail #yeahiwassweating @ Makapu'u Li https://t.co/JJy5cKtt94,0.25,0.5
pdubl22,2019-02-20 08:54:25,"If its stupid but it works, it isnt stupid.

@HawnSun #WeakWiFiFix",-0.7999999999999999,1.0
memzdgaf,2019-02-20 08:54:33,I talk to myself lol,0.8,0.7
AuliiMaeda,2019-02-20 08:54:34,"**first mom, YES !!",0.390625,0.3333333333333333
KayceeACool,2019-02-20 08:54:41,@KirrahSmith https://t.co/5ZJuBB6pRs,0.0,0.0
memzdgaf,2019-02-20 08:55:11,"I love all animals BUT rats, guinea pigs, mice, anything that looks like them, I hate!",-0.25,0.75
AjayPauEat,2019-02-20 08:55:29,"I'm having way to much fun with my Amazon echo dot, thanks  @Szr_Brad https://t.co/nIA8VpUKXS",0.25,0.2
aldrichkeith,2019-02-20 08:55:36,I would die to do what I watched on tonights episode. #GoodTrouble,0.0,0.0
memzdgaf,2019-02-20 08:55:42,"I no kea. Their body, their choice.",0.0,0.0
iamapottymouth,2019-02-20 08:56:05,"@NowYouSeeBree @discordapp It's true, I'm Wumpus' safety blanket and he told me so",0.35,0.65
Mega_Meat_,2019-02-20 08:56:10,@lifeasnatasha Now shorty gotta concussion cause he refused to do curls ,0.0,0.0
memzdgaf,2019-02-20 08:56:13,"Aw she seems shy.

I. Was. Fucking. Wrong.",-0.5,0.7
BACKWOODBARI,2019-02-20 08:56:26,"I gotta do it, nobody else will..",0.0,0.0
Mdonsbach11,2019-02-20 08:56:42,I need a loan,0.0,0.0
lei_joanna,2019-02-20 08:57:07,Hahahaha ang funny!,0.25625,0.75
onemoment808,2019-02-20 08:57:11,"#MotherNature displayed a stunning #sunset for Aki and Rina today.
#BrideAndGroom
#MagicIsland #Oahu https://t.co/H8qZEsKsP7",0.5,1.0
_marreh,2019-02-20 08:57:14,my dumbass thought Aloha Shell Boys ,0.0,0.0
perriscarter,2019-02-20 08:57:16,no one talk to me for the rest of the year,0.0,0.0
champagnekaddy,2019-02-20 08:57:27,can i get a piece of yo love nah but you can have a piece of these hands. try me bitch,0.5,0.6
PRECSTASY,2019-02-20 08:57:36,we need to fly hawaiian airlines STRICTLY for this reason in may ,0.8,0.9
FataDispetosa,2019-02-20 08:57:44,"Come gli alberi impariamo a sprofondare le nostre salde radici,  trovare stabilit ed equilibrio. Come gli alberi l https://t.co/7LeGHYf6cZ",0.0,0.0
notsogabulous,2019-02-20 08:57:57,c and h,0.0,0.0
deegaaye,2019-02-20 08:58:01,@_marreh Aloha shell boys is the real ones though,0.2,0.30000000000000004
Real_Steele51,2019-02-20 08:58:04,@ImMaddDawg Thats lit. I move back tomorrow!!!,0.0,0.0
gabml28,2019-02-20 08:58:07,i miss my boo,0.0,0.0
memzdgaf,2019-02-20 08:58:37,You  @_honey692 @jalangidrik_ @makeupbykey @natewined @kyleimakita &amp; @rominatoka and their fam....... and others b https://t.co/klInOLYTWo,0.0,0.0
Chad_yeezy,2019-02-20 08:58:37,Ya this is awkward I read that wrong ,-0.55,0.95
6p0L5RRdTpn8xz3,2019-02-20 08:58:50,,0.0,0.0
memzdgaf,2019-02-20 08:58:54,Mems ya hoe : by you.,0.0,0.0
XHQHEADQUARTERS,2019-02-20 08:58:56,"LOOKING AT THINGS I DONT ACTUALLY LIKE MAKES ME FAKE  I DONT EVEN HAVE A CAR  
I GUESS THIS IS NOT MY LIFE TO YOU.",-0.25,0.55
memzdgaf,2019-02-20 08:59:11,Me and u are the same sign.. das a HELL NO LMFAO,0.0,0.125
itslieliedoe,2019-02-20 08:59:56,Can I be a baddie?,0.0,0.0
_marreh,2019-02-20 09:00:02,@deegaaye thats what happens when you got a bunch of guy friends working there ,0.0,0.0
champagnekaddy,2019-02-20 09:00:14,@Chad_yeezy i am mad at you,-0.625,1.0
marks808,2019-02-20 09:00:24,"@jstorres I know those days, and I know that exact situation. Its the little things",0.03125,0.375
missyleii_,2019-02-20 09:00:33,i should be sleeping but im so damn stressed about the ACT,0.0,0.0
prizzillla,2019-02-20 09:00:58,@blackandimbetta @iamaaliyahjewel @mayaamoody Isnt woods management ran by Jordyns mom though? https://t.co/xrm3teMIpS,0.0,0.0
malissamang,2019-02-20 09:01:16,Thats one intense massage geezussss,0.2,1.0
laurlimon,2019-02-20 09:01:33,"my makeup: organized 
everything else: a mess",-0.175,0.175
pdubl22,2019-02-20 09:01:46,Thats my PCs wifi antenna and a half a soda can if the pic isnt clear.  Boosted my signal strength from nearly u https://t.co/R4XDxwXcwI,0.011111111111111122,0.31666666666666665
MickeyShiloh,2019-02-20 09:02:13,Pray harder and pray more intentionally. Specific prayers be bringing specific results.,0.1,0.1875
memzdgaf,2019-02-20 09:02:15,"Yes and no. I have selective hearing. If I want to be woke I will. If I dont, I will stay schleep",0.0,0.0
stephie_mlb,2019-02-20 09:02:19,"Gotcha! #sneaky #moon #supermoon #luckywelivehawaii #nightlife # @ Kapolei, Hawaii https://t.co/PxZWtNN1cf",0.0,0.0
joshmendi2,2019-02-20 09:02:27,"Listening to @kolohekai_music s new album, and Im just wondering Who Hurt You Roman?  #itssogood #summertowinter",0.13636363636363635,0.45454545454545453
laurlimon,2019-02-20 09:02:56,still my favorite look to date  https://t.co/3ZldgjhYTV,0.5,1.0
PRECSTASY,2019-02-20 09:03:09,i told one of my customers (whos in a wheelchair) to have a nice day &amp; he said everydays a nice day when ur able t https://t.co/day4j4irle,0.5666666666666667,0.875
nitroglyc_ERIN,2019-02-20 09:03:24,"i legit dont listen to music anymore just podcasts,,, whts som good indie shit i missed out on in the last 6 months or so",0.12499999999999999,0.3666666666666667
champagnekaddy,2019-02-20 09:03:31,@adumbassbitchh girl i@played the flute ,0.0,0.0
TikiTales,2019-02-20 09:03:45,@kalanipeamusic @RecordingAcad  https://t.co/E7fo5maw3Y,0.0,0.0
haarmdizzle,2019-02-20 09:03:51,My notifications on Instagram is blowing up bc of my comment on Jordyns pic I cant keep up lMAo,0.6,1.0
jkekaulani,2019-02-20 09:03:54,in need of some coffee,0.0,0.0
HSmallbeck,2019-02-20 09:03:58,She dropped the snake &amp; waddled away ,0.0,0.0
Sal_Mendez,2019-02-20 09:04:24,"Goodnight.  @ Waikiki, Hawaii https://t.co/mCFqDPno4b",0.0,0.0
adrikpm,2019-02-20 09:04:59,"Marcom really is my best friend, lover, &amp; soulmate. I love him with my whole entire heart &amp; more ",0.44000000000000006,0.485
memzdgaf,2019-02-20 09:05:33,I wont answer. But I know what u mean b. Trust me.,-0.3125,0.6875
Gionosai,2019-02-20 09:06:20,"Two years ago today, Feb. 18-19, 2017. One of the greatest weekends of my life! Time spent w/ Family. We at https://t.co/yWF9J7wT1n",0.45,0.55
Kaiiirrra,2019-02-20 09:06:45,Omg I really am my mothers daughter... we have the same taste in everything ,0.1,0.1625
DuendecilloRH,2019-02-20 09:06:56,https://t.co/A6Yl5bbp2N,0.0,0.0
rania_estelle,2019-02-20 09:07:22,Always craving shave ice wthh,0.0,0.0
branquiqui_,2019-02-20 09:07:41,"This lady Im working with her husbands a rubbish man and he brings home around $2,000+ every two weeks",0.0,0.0
hnl_Jd,2019-02-20 09:07:42,I thought I had a runny nose but I just have a bloody nose -@Im_K3nn3th ,-0.8,0.9
AngryScreed,2019-02-20 09:08:19,@SSilvUK Well he's got the alien lizards part right.,0.01785714285714285,0.6428571428571428
memzdgaf,2019-02-20 09:08:41,"Aibuojoj || Les Anjolok 

Dis was my sleeping song back in da day.",0.0,0.0
champagnekaddy,2019-02-20 09:08:44,@Chad_yeezy text me.,0.0,0.0
champagnekaddy,2019-02-20 09:09:07,u still cheated on me u dirty filipino,-0.6,0.8
AngryScreed,2019-02-20 09:09:28,@elderofziyon I don't have a hook-nose.,0.0,0.0
